# eta_L = 1.640000000000000e-22
# eta_B = 0.000000000000000e+00
#	T		Y_L		Y_B		BAU		Ups_L		Ups_B		Y_Leq		Y_Beq
	1.100000000000000e+01		-1.193715061949622e-09		1.095286309565039e-09		6.006451336485715e-10		-1.095315061949622e-09		1.095286309565039e-09		-9.840000000000000e-11		0.000000000000000e-01
	1.104000000000000e+01		-1.203025519705098e-09		1.095097302131403e-09		6.005414836766459e-10		-1.095132065204609e-09		1.095097302131403e-09		-1.078934545004894e-10		0.000000000000000e-01
	1.108000000000000e+01		-1.213233706438327e-09		1.094888832733618e-09		6.004271609391107e-10		-1.094930886071973e-09		1.094888832733618e-09		-1.183028203663534e-10		0.000000000000000e-01
	1.112000000000000e+01		-1.224426131358882e-09		1.094658765212483e-09		6.003009939855264e-10		-1.094709668284931e-09		1.094658765212483e-09		-1.297164630739505e-10		0.000000000000000e-01
	1.116000000000000e+01		-1.236697630927198e-09		1.094404701606226e-09		6.001616677952846e-10		-1.094466357485799e-09		1.094404701606226e-09		-1.422312734413993e-10		0.000000000000000e-01
	1.120000000000000e+01		-1.250152168994952e-09		1.094123944500327e-09		6.000077031305912e-10		-1.094198678856778e-09		1.094123944500327e-09		-1.559534901381736e-10		0.000000000000000e-01
	1.124000000000000e+01		-1.264903713716919e-09		1.093813452847236e-09		5.998374323083972e-10		-1.093904112167981e-09		1.093813452847236e-09		-1.709996015489385e-10		0.000000000000000e-01
	1.128000000000000e+01		-1.281077198687304e-09		1.093469789865291e-09		5.996489706286358e-10		-1.093579864039721e-09		1.093469789865291e-09		-1.874973346475835e-10		0.000000000000000e-01
	1.132000000000000e+01		-1.298809576366029e-09		1.093089061444076e-09		5.994401825962764e-10		-1.093222837089992e-09		1.093089061444076e-09		-2.055867392760375e-10		0.000000000000000e-01
	1.136000000000000e+01		-1.318250972882684e-09		1.092666842901569e-09		5.992086417556042e-10		-1.092829595850335e-09		1.092666842901569e-09		-2.254213770323489e-10		0.000000000000000e-01
	1.140000000000000e+01		-1.339565954302307e-09		1.092198091387116e-09		5.989515826528038e-10		-1.092396329441764e-09		1.092198091387116e-09		-2.471696248605427e-10		0.000000000000000e-01
	1.144000000000000e+01		-1.362934915187159e-09		1.091677040917247e-09		5.986658432745435e-10		-1.091918810778684e-09		1.091677040917247e-09		-2.710161044084756e-10		0.000000000000000e-01
	1.148000000000000e+01		-1.388555602337941e-09		1.091097075423121e-09		5.983477954283424e-10		-1.091392353050382e-09		1.091097075423121e-09		-2.971632492875584e-10		0.000000000000000e-01
	1.152000000000000e+01		-1.416644787218557e-09		1.090450574993055e-09		5.979932604233580e-10		-1.090811763679688e-09		1.090450574993055e-09		-3.258330235388696e-10		0.000000000000000e-01
	1.156000000000000e+01		-1.447440103525784e-09		1.089728727960581e-09		5.975974060211728e-10		-1.090171297632004e-09		1.089728727960581e-09		-3.572688058937797e-10		0.000000000000000e-01
	1.160000000000000e+01		-1.481202067896022e-09		1.088921300373476e-09		5.971546200146895e-10		-1.089464612071381e-09		1.088921300373476e-09		-3.917374558246413e-10		0.000000000000000e-01
	1.164000000000000e+01		-1.518216305730398e-09		1.088016350843614e-09		5.966583538543603e-10		-1.088684726806075e-09		1.088016350843614e-09		-4.295315789243233e-10		0.000000000000000e-01
	1.168000000000000e+01		-1.558796007407899e-09		1.086999876018768e-09		5.961009282281214e-10		-1.087823996562423e-09		1.086999876018768e-09		-4.709720108454761e-10		0.000000000000000e-01
	1.172000000000000e+01		-1.603284646718160e-09		1.085855366108618e-09		5.954732893158656e-10		-1.086874105832384e-09		1.085855366108618e-09		-5.164105408857762e-10		0.000000000000000e-01
	1.176000000000000e+01		-1.652059001113711e-09		1.084563243315218e-09		5.947647008297738e-10		-1.085826102773949e-09		1.084563243315218e-09		-5.662328983397624e-10		0.000000000000000e-01
	1.180000000000000e+01		-1.705532524467176e-09		1.083100146967453e-09		5.939623519884985e-10		-1.084670497498666e-09		1.083100146967453e-09		-6.208620269685102e-10		0.000000000000000e-01
	1.184000000000000e+01		-1.764159141258266e-09		1.081438014596327e-09		5.930508535871413e-10		-1.083397465874033e-09		1.081438014596327e-09		-6.807616753842335e-10		0.000000000000000e-01
	1.188000000000000e+01		-1.828437554355386e-09		1.079542891501215e-09		5.920115851741217e-10		-1.081997220526670e-09		1.079542891501215e-09		-7.464403338287168e-10		0.000000000000000e-01
	1.192000000000000e+01		-1.898916190402231e-09		1.077373381070738e-09		5.908218452211195e-10		-1.080460639637203e-09		1.077373381070738e-09		-8.184555507650283e-10		0.000000000000000e-01
	1.196000000000000e+01		-1.976198940100696e-09		1.074878634397569e-09		5.894537486459693e-10		-1.078780274174481e-09		1.074878634397569e-09		-8.974186659262152e-10		0.000000000000000e-01
	1.200000000000000e+01		-2.060951878361160e-09		1.071995781850843e-09		5.878728183101333e-10		-1.076951878361160e-09		1.071995781850843e-09		-9.840000000000000e-10		0.000000000000000e-01
	1.204000000000000e+01		-2.153911118234119e-09		1.068646786127249e-09		5.860362592603030e-10		-1.074976573229225e-09		1.068646786127249e-09		-1.078934545004894e-09		0.000000000000000e-01
	1.208000000000000e+01		-2.255891876250776e-09		1.064734835202982e-09		5.838909806557837e-10		-1.072863672587242e-09		1.064734835202982e-09		-1.183028203663534e-09		0.000000000000000e-01
	1.212000000000000e+01		-2.367798622470581e-09		1.060140667273092e-09		5.813715803983762e-10		-1.070633991731076e-09		1.060140667273092e-09		-1.297164630739505e-09		0.000000000000000e-01
