# eta_L = 1.000000000000000e-24
# eta_B = 0.000000000000000e+00
#	T		Y_L		Y_B		BAU
	1.100000000000000e+01		-6.000000000000000e-13		0.000000000000000e+00		   0.000000e+00
	1.104000000000000e+01		-6.578869176859110e-13		0.000000000000000e+00		   0.000000e+00
	1.108000000000000e+01		-7.213586607704477e-13		0.000000000000000e+00		   0.000000e+00
	1.112000000000000e+01		-7.909540431338443e-13		0.000000000000000e+00		   0.000000e+00
	1.116000000000000e+01		-8.672638624475565e-13		0.000000000000000e+00		   0.000000e+00
	1.120000000000000e+01		-9.509359154766681e-13		0.000000000000000e+00		   0.000000e+00
	1.124000000000000e+01		-1.042680497249625e-12		0.000000000000000e+00		   0.000000e+00
	1.128000000000000e+01		-1.143276430777948e-12		0.000000000000000e+00		   0.000000e+00
	1.132000000000000e+01		-1.253577678512424e-12		0.000000000000000e+00		   0.000000e+00
	1.136000000000000e+01		-1.374520591660664e-12		0.000000000000000e+00		   0.000000e+00
	1.140000000000000e+01		-1.507131858905748e-12		0.000000000000000e+00		   0.000000e+00
	1.144000000000000e+01		-1.652537222002900e-12		0.000000000000000e+00		   0.000000e+00
	1.148000000000000e+01		-1.811971032241210e-12		0.000000000000000e+00		   0.000000e+00
	1.152000000000000e+01		-1.986786728895547e-12		0.000000000000000e+00		   0.000000e+00
	1.156000000000000e+01		-2.178468328620608e-12		0.000000000000000e+00		   0.000000e+00
	1.160000000000000e+01		-2.388643023320984e-12		0.000000000000000e+00		   0.000000e+00
	1.164000000000000e+01		-2.619094993440996e-12		0.000000000000000e+00		   0.000000e+00
	1.168000000000000e+01		-2.871780553935830e-12		0.000000000000000e+00		   0.000000e+00
	1.172000000000000e+01		-3.148844761498636e-12		0.000000000000000e+00		   0.000000e+00
	1.176000000000000e+01		-3.452639624022942e-12		0.000000000000000e+00		   0.000000e+00
	1.180000000000000e+01		-3.785744066881159e-12		0.000000000000000e+00		   0.000000e+00
	1.184000000000000e+01		-4.150985825513619e-12		0.000000000000000e+00		   0.000000e+00
