# eta_L = 0.000000000000000e+00
# eta_B = 3.300000000000000e-22
# T_R = 1.450125286188353e+11
# T_S = 6.794432215681415e+12
#x_sph = 1.000000000000000e+00
# m_nu = 5.000000000000000e-10
#	T		U_m		U_p
	1.100000000000000e+01		2.569943077406236e-09		-1.198556714347124e-11
	1.104000000000000e+01		2.585574602549963e-09		-1.447243039999652e-11
	1.108000000000000e+01		2.603220730748553e-09		-1.748347363882789e-11
	1.112000000000000e+01		2.623188134373093e-09		-2.113205899056691e-11
	1.116000000000000e+01		2.645839157864917e-09		-2.555709567886015e-11
	1.120000000000000e+01		2.671603639709136e-09		-3.092919834969722e-11
	1.124000000000000e+01		2.700993598209827e-09		-3.745846874382622e-11
	1.128000000000000e+01		2.734621557741080e-09		-4.540436786747606e-11
	1.132000000000000e+01		2.773223522283758e-09		-5.508842510200306e-11
	1.136000000000000e+01		2.817687907840258e-09		-6.691060939741859e-11
	1.140000000000000e+01		2.869092144560927e-09		-8.137059051426021e-11
	1.144000000000000e+01		2.928749180025803e-09		-9.909573085988636e-11
	1.148000000000000e+01		2.998266796909442e-09		-1.208780914691844e-10
	1.152000000000000e+01		3.079623523268887e-09		-1.477240342112287e-10
	1.156000000000000e+01		3.175266003014451e-09		-1.809212363664171e-10
	1.160000000000000e+01		3.288233996801340e-09		-2.221301667552204e-10
	1.164000000000000e+01		3.422320646410395e-09		-2.735098750098904e-10
	1.168000000000000e+01		3.582277028276098e-09		-3.378923888381653e-10
	1.172000000000000e+01		3.774070915765255e-09		-4.190249168016181e-10
	1.176000000000000e+01		4.005209150487565e-09		-5.219049644100219e-10
	1.180000000000000e+01		4.285129540686027e-09		-6.532385544622511e-10
	1.184000000000000e+01		4.625659440038677e-09		-8.220524650694419e-10
	1.188000000000000e+01		5.041521656012152e-09		-1.040478120069003e-09
	1.192000000000000e+01		5.550841573894433e-09		-1.324693254389867e-09
	1.196000000000000e+01		6.175572835979109e-09		-1.695945860362380e-09
	1.200000000000000e+01		6.941718027715801e-09		-2.181494624137405e-09
	1.204000000000000e+01		7.879185627535394e-09		-2.815204707721500e-09
	1.208000000000000e+01		9.021114629379524e-09		-3.637460153572102e-09
	1.212000000000000e+01		1.040252424925034e-08		-4.694061949056577e-09
	1.216000000000000e+01		1.205822561339159e-08		-6.033876204714692e-09
	1.220000000000000e+01		1.402004577608430e-08		-7.705218085685426e-09
	1.224000000000000e+01		1.631355773162065e-08		-9.751212335199638e-09
	1.228000000000000e+01		1.895462846384911e-08		-1.220464040445377e-08
	1.232000000000000e+01		2.194617924506021e-08		-1.508293767885699e-08
	1.236000000000000e+01		2.527556031803739e-08		-1.838402971531048e-08
	1.240000000000000e+01		2.891284998214987e-08		-2.208361070840261e-08
	1.244000000000000e+01		3.281030061180687e-08		-2.613417563742731e-08
	1.248000000000000e+01		3.690302592822548e-08		-3.046582272811222e-08
	1.252000000000000e+01		4.111070695622349e-08		-3.498878479807984e-08
	1.256000000000000e+01		4.534021758899421e-08		-3.959713651068590e-08
	1.260000000000000e+01		4.948881380533535e-08		-4.417325966551338e-08
	1.264000000000000e+01		5.344759120811177e-08		-4.859253098091839e-08
	1.268000000000000e+01		5.710481361168642e-08		-5.272788384255660e-08
	1.272000000000000e+01		6.034902114783429e-08		-5.645371874225605e-08
	1.276000000000000e+01		6.307158301587811e-08		-5.964910629407344e-08
	1.280000000000000e+01		6.516863907141596e-08		-6.220011182334414e-08
	1.284000000000000e+01		6.654239554679064e-08		-6.400122361244001e-08
	1.288000000000000e+01		6.710180759185779e-08		-6.495592848133008e-08
	1.292000000000000e+01		6.676266522867342e-08		-6.497658416047225e-08
	1.296000000000000e+01		6.544710914651266e-08		-6.398377399747594e-08
	1.300000000000000e+01		6.308285438965130e-08		-6.190509120868076e-08
	1.304000000000000e+01		5.960202750406118e-08		-5.867367443453625e-08
	1.308000000000000e+01		5.493975842909063e-08		-5.422655064234484e-08
	1.312000000000000e+01		4.903266313217944e-08		-4.850281585359474e-08
	1.316000000000000e+01		4.181724987130470e-08		-4.144175441738507e-08
	1.320000000000000e+01		3.322819864014513e-08		-3.298104538593909e-08
	1.324000000000000e+01		2.319673612453266e-08		-2.305489776794692e-08
	1.328000000000000e+01		1.164894219506627e-08		-1.159231862027600e-08
	1.332000000000000e+01		-1.495856107436471e-09		1.484627764331354e-09
	1.336000000000000e+01		-1.632671712578441e-08		1.626245745587063e-08
	1.340000000000000e+01		-3.294266491688849e-08		3.283789729362424e-08
	1.344000000000000e+01		-5.145426508872387e-08		5.131948708663892e-08
	1.348000000000000e+01		-7.198530736603062e-08		7.182907657154927e-08
	1.352000000000000e+01		-9.467414036962608e-08		9.450371213278826e-08
	1.356000000000000e+01		-1.196757858361443e-07		1.194968262991356e-07
	1.360000000000000e+01		-1.471632409876375e-07		1.469803697907297e-07
	1.364000000000000e+01		-1.773295528760776e-07		1.771463454101744e-07
	1.368000000000000e+01		-2.103895947766713e-07		2.102088632738282e-07
	1.372000000000000e+01		-2.465822866032491e-07		2.464060226496026e-07
	1.376000000000000e+01		-2.861725405606143e-07		2.860023894740147e-07
	1.380000000000000e+01		-3.294540230505334e-07		3.292910283626742e-07
	1.384000000000000e+01		-3.767514268267105e-07		3.765964485576193e-07
	1.388000000000000e+01		-4.284237570888845e-07		4.282770138070154e-07
	1.392000000000000e+01		-4.848668652612741e-07		4.847286406052333e-07
	1.396000000000000e+01		-5.465169955530470e-07		5.463880794791740e-07
	1.400000000000000e+01		-6.138560272046187e-07		6.137351610844282e-07
	1.404000000000000e+01		-6.874126163397163e-07		6.872998735550558e-07
	1.408000000000000e+01		-7.677690769704959e-07		7.676645035892376e-07
	1.412000000000000e+01		-8.555657129579853e-07		8.554692120692644e-07
	1.416000000000000e+01		-9.515063805347984e-07		9.514173509246385e-07
	1.420000000000000e+01		-1.056364129427136e-06		1.056281768430792e-06
	1.424000000000000e+01		-1.170988145402754e-06		1.170910983560941e-06
	1.428000000000000e+01		-1.296308769960229e-06		1.296238567023726e-06
	1.432000000000000e+01		-1.433351035563289e-06		1.433285413591687e-06
	1.436000000000000e+01		-1.583235949276240e-06		1.583175809450007e-06
	1.440000000000000e+01		-1.747195258344305e-06		1.747141707662383e-06
	1.444000000000000e+01		-1.926582207682198e-06		1.926532865245785e-06
	1.448000000000000e+01		-2.122878488148226e-06		2.122832820619555e-06
	1.452000000000000e+01		-2.337709407762199e-06		2.337668873969687e-06
	1.456000000000000e+01		-2.572860122382654e-06		2.572823448162295e-06
	1.460000000000000e+01		-2.830286862990241e-06		2.830253127550001e-06
	1.464000000000000e+01		-3.112134614697332e-06		3.112104176411787e-06
	1.468000000000000e+01		-3.420758661879757e-06		3.420727404673635e-06
	1.472000000000000e+01		-3.758735089382757e-06		3.758707600239491e-06
	1.476000000000000e+01		-4.128895795467959e-06		4.128872310962097e-06
	1.480000000000000e+01		-4.534345435322055e-06		4.534322929636727e-06
	1.484000000000000e+01		-4.978485431053285e-06		4.978463353523682e-06
	1.488000000000000e+01		-5.465043712490875e-06		5.465028001233607e-06
	1.492000000000000e+01		-5.998120541373800e-06		5.998099324653590e-06
	1.496000000000000e+01		-6.582189971971168e-06		6.582175800681019e-06
	1.500000000000000e+01		-7.222173970025836e-06		7.222173970025836e-06
