# eta_L = 1.140000000000000e-22
# eta_B = 0.000000000000000e+00
#	T		Y_L		Y_B		BAU		Ups_L		Ups_B
	1.100000000000000e+01		-1.706982766374689e-09		5.461771224901592e-10		5.990372158749482e-10		-1.638582766374689e-09		5.461771224901592e-10
	1.104000000000000e+01		-1.713254994170407e-09		5.460646292292007e-10		5.989138352955090e-10		-1.638255885554213e-09		5.460646292292007e-10
	1.108000000000000e+01		-1.720132268196334e-09		5.459408581284464e-10		5.987780853848141e-10		-1.637897380868503e-09		5.459408581284464e-10
	1.112000000000000e+01		-1.727672952009294e-09		5.458046326269621e-10		5.986286757120540e-10		-1.637504191092036e-09		5.458046326269621e-10
	1.116000000000000e+01		-1.735941040401190e-09		5.456546438930009e-10		5.984641707741776e-10		-1.637072960082169e-09		5.456546438930009e-10
	1.120000000000000e+01		-1.745006703641815e-09		5.454894339772599e-10		5.982829715186885e-10		-1.636600009277474e-09		5.454894339772599e-10
	1.124000000000000e+01		-1.754946884635660e-09		5.453073764451943e-10		5.980832941015158e-10		-1.636081307949203e-09		5.453073764451943e-10
	1.128000000000000e+01		-1.765845954551681e-09		5.451066539422937e-10		5.978631452810144e-10		-1.635512441442995e-09		5.451066539422937e-10
	1.132000000000000e+01		-1.777796432479363e-09		5.448852322447395e-10		5.976202939571940e-10		-1.634888577128947e-09		5.448852322447395e-10
	1.136000000000000e+01		-1.790899776132290e-09		5.446408299597913e-10		5.973522379396491e-10		-1.634204428682974e-09		5.446408299597913e-10
	1.140000000000000e+01		-1.805267250620981e-09		5.443708831448165e-10		5.970561651423493e-10		-1.633454218705726e-09		5.443708831448165e-10
	1.144000000000000e+01		-1.821020883938766e-09		5.440725036823917e-10		5.967289079302011e-10		-1.632631640630436e-09		5.440725036823917e-10
	1.148000000000000e+01		-1.838294518489162e-09		5.437424301335287e-10		5.963668892157530e-10		-1.631729820813664e-09		5.437424301335287e-10
	1.152000000000000e+01		-1.857234969607935e-09		5.433769693674804e-10		5.959660584398191e-10		-1.630741282513842e-09		5.433769693674804e-10
	1.156000000000000e+01		-1.878003303575218e-09		5.429719268768876e-10		5.955218151423893e-10		-1.629657914112469e-09		5.429719268768876e-10
	1.160000000000000e+01		-1.900776250224558e-09		5.425225229518931e-10		5.950289170239098e-10		-1.628470945565965e-09		5.425225229518931e-10
	1.164000000000000e+01		-1.925747767247009e-09		5.420232913743569e-10		5.944813688349255e-10		-1.627170937994736e-09		5.420232913743569e-10
	1.168000000000000e+01		-1.953130778560752e-09		5.414679557205084e-10		5.938722867070604e-10		-1.625747795412067e-09		5.414679557205084e-10
	1.172000000000000e+01		-1.983159112139543e-09		5.408492775844482e-10		5.931937316872923e-10		-1.624190809328698e-09		5.408492775844482e-10
	1.176000000000000e+01		-2.016089673982573e-09		5.401588676081366e-10		5.924365024790524e-10		-1.622488756843958e-09		5.401588676081366e-10
	1.180000000000000e+01		-2.052204900606076e-09		5.393869487822010e-10		5.915898758348208e-10		-1.620630076981624e-09		5.393869487822010e-10
	1.184000000000000e+01		-2.091815556113191e-09		5.385220543821940e-10		5.906412752580630e-10		-1.618603172004638e-09		5.385220543821940e-10
	1.188000000000000e+01		-2.135263961825561e-09		5.375506368622636e-10		5.895758420448626e-10		-1.616396900505599e-09		5.375506368622636e-10
	1.192000000000000e+01		-2.182927790560458e-09		5.364565514976095e-10		5.883758689522808e-10		-1.614001371126231e-09		5.364565514976095e-10
	1.196000000000000e+01		-2.235224618167902e-09		5.352203620965703e-10		5.870200387158982e-10		-1.611409204048460e-09		5.352203620965703e-10
	1.200000000000000e+01		-2.292617480238145e-09		5.338184037541393e-10		5.854823960947764e-10		-1.608617480238145e-09		5.338184037541393e-10
	1.204000000000000e+01		-2.355621731118544e-09		5.322215309971302e-10		5.837309748596577e-10		-1.605630644956606e-09		5.322215309971302e-10
	1.208000000000000e+01		-2.424813449590653e-09		5.303935114608204e-10		5.817260360064824e-10		-1.602464576312343e-09		5.303935114608204e-10
	1.212000000000000e+01		-2.500839441459819e-09		5.282891085108880e-10		5.794179648107152e-10		-1.599151832287236e-09		5.282891085108880e-10
	1.216000000000000e+01		-2.584428514254779e-09		5.258520420265204e-10		5.767450342510431e-10		-1.595747711064565e-09		5.258520420265204e-10
	1.220000000000000e+01		-2.676403186355025e-09		5.230132054266141e-10		5.736314494758726e-10		-1.592336242711623e-09		5.230132054266141e-10
	1.224000000000000e+01		-2.777690528452587e-09		5.196896807408508e-10		5.699862675510526e-10		-1.589034761588014e-09		5.196896807408508e-10
	1.228000000000000e+01		-2.889330558224929e-09		5.157851760337405e-10		5.657038772186745e-10		-1.585995427138068e-09		5.157851760337405e-10
	1.232000000000000e+01		-3.012480842135548e-09		5.111924035236212e-10		5.606666071750936e-10		-1.583402288631385e-09		5.111924035236212e-10
	1.236000000000000e+01		-3.148416554877928e-09		5.057976636321569e-10		5.547497537737311e-10		-1.581463080384771e-09		5.057976636321569e-10
	1.240000000000000e+01		-3.298526329014226e-09		4.994874776969058e-10		5.478288556645758e-10		-1.580396009861673e-09		4.994874776969058e-10
	1.244000000000000e+01		-3.464305267214868e-09		4.921566957498150e-10		5.397885862593871e-10		-1.580412834131562e-09		4.921566957498150e-10
	1.248000000000000e+01		-3.647347397651366e-09		4.837171524149717e-10		5.305322473642120e-10		-1.581700420896387e-09		4.837171524149717e-10
	1.252000000000000e+01		-3.849340284160900e-09		4.741057743376544e-10		5.199906612613238e-10		-1.584403413219977e-09		4.741057743376544e-10
