# eta_L = 0.000000000000000e+00
# eta_B = 1.000000000000000e-24
# T_R = 1.450125286188353e+13
# T_S = 6.794432215681415e+12
#x_sph = 1.000000000000000e+00
#	T		U_m		U_p
	1.100000000000000e+01		-1.223500304923225e-08		3.151185203580338e-13
	1.104000000000000e+01		-1.223907364204836e-08		3.795377300536846e-13
	1.108000000000000e+01		-1.224353848907878e-08		4.572076451698309e-13
	1.112000000000000e+01		-1.224843593444677e-08		5.508807907981739e-13
	1.116000000000000e+01		-1.225380808297981e-08		6.638898386733416e-13
	1.120000000000000e+01		-1.225970117517358e-08		8.002739013798970e-13
	1.124000000000000e+01		-1.226616600069602e-08		9.649309616798467e-13
	1.128000000000000e+01		-1.227325835459603e-08		1.163807413262146e-12
	1.132000000000000e+01		-1.228103954086270e-08		1.404127911499052e-12
	1.136000000000000e+01		-1.228957692851879e-08		1.694682141633871e-12
	1.140000000000000e+01		-1.229894456603631e-08		2.046175409432056e-12
	1.144000000000000e+01		-1.230922386053490e-08		2.471664651541248e-12
	1.148000000000000e+01		-1.232050432897362e-08		2.987101495945330e-12
	1.152000000000000e+01		-1.233288442937939e-08		3.612006400803901e-12
	1.156000000000000e+01		-1.234647248106638e-08		4.370318798079166e-12
	1.160000000000000e+01		-1.236138768380197e-08		5.291458640956854e-12
	1.164000000000000e+01		-1.237776124693255e-08		6.411680606627568e-12
	1.168000000000000e+01		-1.239573764060348e-08		7.775797196624379e-12
	1.172000000000000e+01		-1.241547598232769e-08		9.439384904805846e-12
	1.176000000000000e+01		-1.243715157316851e-08		1.147167054679891e-11
	1.180000000000000e+01		-1.246095759863927e-08		1.395931252091557e-11
	1.184000000000000e+01		-1.248710700966462e-08		1.701149309038576e-11
	1.188000000000000e+01		-1.251583459810971e-08		2.076699939938333e-11
	1.192000000000000e+01		-1.254739927832626e-08		2.540447905352555e-11
	1.196000000000000e+01		-1.258208657810477e-08		3.115818910732403e-11
	1.200000000000000e+01		-1.262021132518020e-08		3.834316175033780e-11
	1.204000000000000e+01		-1.266212048019222e-08		4.739613138119308e-11
	1.208000000000000e+01		-1.270819600350207e-08		5.894056808485748e-11
	1.212000000000000e+01		-1.275885753956009e-08		7.388442035901820e-11
	1.216000000000000e+01		-1.281456455415237e-08		9.355534191836437e-11
	1.220000000000000e+01		-1.287581737721815e-08		1.198688876655294e-10
	1.224000000000000e+01		-1.294315641908961e-08		1.555111852222878e-10
	1.228000000000000e+01		-1.301715870207068e-08		2.041019240140267e-10
	1.232000000000000e+01		-1.309843082930224e-08		2.702934579740644e-10
	1.236000000000000e+01		-1.318759768701047e-08		3.597600316702620e-10
	1.240000000000000e+01		-1.328528651119180e-08		4.790443762659743e-10
	1.244000000000000e+01		-1.339210647336566e-08		6.352514046418133e-10
	1.248000000000000e+01		-1.350862452432700e-08		8.356082873414801e-10
	1.252000000000000e+01		-1.363533883444506e-08		1.086936628002104e-09
	1.256000000000000e+01		-1.377265155041102e-08		1.395101500765980e-09
