# eta_L = 0.000000000000000e+00
# eta_B = 1.000000000000000e-24
#	T		Y_L		Y_B		BAU
	1.248000000000000e+01		-5.211569034484549e-09		1.948156724237221e-09		   3.896313e-09
	1.252000000000000e+01		-5.160323568472867e-09		1.998229836852967e-09		   3.996460e-09
	1.256000000000000e+01		-5.090063435195020e-09		2.057378125998975e-09		   4.114756e-09
	1.260000000000000e+01		-4.999093291319503e-09		2.126227274729822e-09		   4.252455e-09
	1.264000000000000e+01		-4.886423092496179e-09		2.205126692722850e-09		   4.410253e-09
	1.268000000000000e+01		-4.751863009036836e-09		2.294112920562562e-09		   4.588226e-09
	1.272000000000000e+01		-4.596050813721039e-09		2.392897307657263e-09		   4.785795e-09
	1.276000000000000e+01		-4.420411272682652e-09		2.500878172196011e-09		   5.001756e-09
	1.280000000000000e+01		-4.227068191076401e-09		2.617170841687803e-09		   5.234342e-09
	1.284000000000000e+01		-4.018699371794642e-09		2.740658560767110e-09		   5.481317e-09
	1.288000000000000e+01		-3.798378327828328e-09		2.870048984129262e-09		   5.740098e-09
	1.292000000000000e+01		-3.569412931757648e-09		3.003933776898301e-09		   6.007868e-09
	1.296000000000000e+01		-3.335173917205885e-09		3.140852161376934e-09		   6.281704e-09
	1.300000000000000e+01		-3.098950127210820e-09		3.279345199118614e-09		   6.558690e-09
	1.304000000000000e+01		-2.863837889204966e-09		3.418000815550493e-09		   6.836002e-09
	1.308000000000000e+01		-2.632633716862159e-09		3.555495897881715e-09		   7.110992e-09
	1.312000000000000e+01		-2.407783034532977e-09		3.690619228146263e-09		   7.381238e-09
	1.316000000000000e+01		-2.191335897391693e-09		3.822293859589030e-09		   7.644588e-09
	1.320000000000000e+01		-1.984941849674931e-09		3.949581501750761e-09		   7.899163e-09
	1.324000000000000e+01		-1.789844280913532e-09		4.071691026442396e-09		   8.143382e-09
	1.328000000000000e+01		-1.606921284583323e-09		4.187965935055025e-09		   8.375932e-09
	1.332000000000000e+01		-1.436697174537987e-09		4.297884589404042e-09		   8.595769e-09
	1.336000000000000e+01		-1.279401259309816e-09		4.401040871143263e-09		   8.802082e-09
	1.340000000000000e+01		-1.135001329490749e-09		4.497134006108969e-09		   8.994268e-09
	1.344000000000000e+01		-1.003243110872461e-09		4.585955817097603e-09		   9.171912e-09
	1.348000000000000e+01		-8.837147965901532e-10		4.667366484356218e-09		   9.334733e-09
	1.352000000000000e+01		-7.758492627629253e-10		4.741295277631317e-09		   9.482591e-09
	1.356000000000000e+01		-6.790092121600836e-10		4.807706158808445e-09		   9.615412e-09
	1.360000000000000e+01		-5.924660296014604e-10		4.866606347712105e-09		   9.733213e-09
	1.364000000000000e+01		-5.154770766797612e-10		4.918014509374599e-09		   9.836029e-09
	1.368000000000000e+01		-4.472682697546243e-10		4.961963674847438e-09		   9.923927e-09
	1.372000000000000e+01		-3.870779452964194e-10		4.998486478104112e-09		   9.996973e-09
	1.376000000000000e+01		-3.341623235921702e-10		5.027603075080190e-09		   1.005521e-08
	1.380000000000000e+01		-2.878009416954503e-10		5.049321541758529e-09		   1.009864e-08
	1.384000000000000e+01		-2.473221260916952e-10		5.063622958523636e-09		   1.012725e-08
	1.388000000000000e+01		-2.120861043564267e-10		5.070459183053611e-09		   1.014092e-08
	1.392000000000000e+01		-1.815035457617154e-10		5.069748267784170e-09		   1.013950e-08
	1.396000000000000e+01		-1.550383655769259e-10		5.061366226671881e-09		   1.012273e-08
	1.400000000000000e+01		-1.321949332780331e-10		5.045143790721412e-09		   1.009029e-08
	1.404000000000000e+01		-1.125228918821864e-10		5.020862124829188e-09		   1.004172e-08
	1.408000000000000e+01		-9.562441577524425e-11		4.988247891270688e-09		   9.976496e-09
	1.412000000000000e+01		-8.114229467799927e-11		4.946968036525060e-09		   9.893936e-09
	1.416000000000000e+01		-6.875659206478270e-11		4.896625625337855e-09		   9.793251e-09
	1.420000000000000e+01		-5.818356042339014e-11		4.836754856197024e-09		   9.673510e-09
	1.424000000000000e+01		-4.917348289684656e-11		4.766815617764067e-09		   9.533631e-09
	1.428000000000000e+01		-4.150890782309416e-11		4.686187809899822e-09		   9.372376e-09
	1.432000000000000e+01		-3.500008522048275e-11		4.594165128173500e-09		   9.188330e-09
	1.436000000000000e+01		-2.948140007301680e-11		4.489948285137175e-09		   8.979897e-09
	1.440000000000000e+01		-2.480903357905098e-11		4.372637596057494e-09		   8.745275e-09
	1.444000000000000e+01		-2.085860725645222e-11		4.241224804838555e-09		   8.482450e-09
	1.448000000000000e+01		-1.752286150107067e-11		4.094584078391373e-09		   8.189168e-09
	1.452000000000000e+01		-1.470932019550488e-11		3.931462079479062e-09		   7.862924e-09
	1.456000000000000e+01		-1.233774482071841e-11		3.750467019649393e-09		   7.500934e-09
	1.460000000000000e+01		-1.033962627588450e-11		3.550056597582265e-09		   7.100113e-09
	1.464000000000000e+01		-8.658909488819131e-12		3.328524696132290e-09		   6.657049e-09
	1.468000000000000e+01		-7.248371910386644e-12		3.083986725825008e-09		   6.167973e-09
	1.472000000000000e+01		-6.067227996289460e-12		2.814363487614006e-09		   5.628727e-09
	1.476000000000000e+01		-5.074648140012217e-12		2.517363393313201e-09		   5.034727e-09
	1.480000000000000e+01		-4.237480230144470e-12		2.190462918274040e-09		   4.380926e-09
	1.484000000000000e+01		-3.543982069207025e-12		1.830885108663852e-09		   3.661770e-09
	1.488000000000000e+01		-2.961160081625250e-12		1.435575935151449e-09		   2.871152e-09
	1.492000000000000e+01		-2.466620298400605e-12		1.001178301810133e-09		   2.002357e-09
	1.496000000000000e+01		-2.063253322588785e-12		5.240035205028142e-10		   1.048007e-09
	1.500000000000000e+01		0.000000000000000e+00		3.000000000000000e-48		   1.000000e-47
